,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,YEAR,mode2
12042,DREAMERS,Sweet Disaster,1,0.515,0.821,0,-2.333,1,0.0309,0.007940000000000001,0.0,0.0787,0.425,86.995,205173,4,2016,major
12043,Auli'i Cravalho,Know Who You Are,1,0.16,0.145,11,-20.495,0,0.0359,0.941,0.0919,0.10300000000000001,0.0946,173.44299999999996,72627,1,2016,minor
12044,Fruit Bats,Humbug Mountain Song,1,0.593,0.9259999999999999,6,-5.3610000000000015,0,0.0319,0.0355,0.0582,0.311,0.945,100.01100000000001,184347,4,2016,minor
12045,J. Cole,Ville Mentality,1,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013000000000000002,0.122,0.642,119.91,194347,3,2016,minor
12046,Skizzy Mars,Girl on a Train,1,0.711,0.6779999999999999,9,-6.398,1,0.0476,0.21899999999999997,0.0,0.17600000000000002,0.615,94.04,182548,4,2016,major
12047,Adele,Remedy,1,0.396,0.305,2,-6.481,1,0.0387,0.8909999999999999,0.0,0.16899999999999998,0.251,165.398,245427,3,2016,major
12048,Russ,Losin Control,1,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4,2016,major
12049,bLAck pARty,Bloom,1,0.7490000000000001,0.39899999999999997,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.97200000000002,302001,4,2016,major
12050,Waterparks,Stupid for You,1,0.581,0.922,1,-3.408,0,0.0666,0.024,0.0,0.20199999999999999,0.596,118.40799999999999,191545,4,2016,minor
12051,Ben Platt,Waving Through A Window,1,0.552,0.6920000000000001,9,-5.54,1,0.0593,0.33899999999999997,0.0,0.10400000000000001,0.5429999999999999,144.666,236810,4,2016,major
12052,Berhana,Janet,1,0.81,0.308,0,-8.193999999999999,1,0.0818,0.354,0.0,0.0899,0.56,120.012,204000,4,2016,major
12053,Logic,44 Bars,1,0.728,0.628,6,-8.83,0,0.319,0.35100000000000003,0.0,0.198,0.313,94.12799999999999,182267,4,2016,minor
12054,J Balvin,Ginza,1,0.73,0.809,5,-6.4060000000000015,0,0.0876,0.20800000000000002,0.0013,0.0804,0.825,101.965,171093,4,2016,minor
12055,Dua Lipa,Blow Your Mind (Mwah),1,0.654,0.7959999999999999,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,178583,4,2016,minor
12056,[bsd.u],French Inhale,1,0.87,0.146,8,-11.877,0,0.22,0.499,0.941,0.105,0.889,80.087,108078,4,2016,minor
12057,Beyoncé,6 Inch (feat. The Weeknd),1,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,260440,4,2016,major
12058,Panic! At The Disco,Golden Days,1,0.556,0.708,7,-5.7079999999999975,1,0.039,0.00329,0.0,0.32899999999999996,0.20600000000000002,128.006,254320,4,2016,major
12059,Banda Sinaloense MS de Sergio Lizárraga,Tengo Que Colgar,1,0.779,0.445,7,-5.59,1,0.0329,0.111,5.44e-06,0.0992,0.642,126.007,248120,4,2016,major
12060,Justin Timberlake,Hair Up,1,0.687,0.58,7,-8.103,1,0.0483,0.0106,7.65e-06,0.0935,0.341,150.055,178360,4,2016,major
12061,one sonic society,Great Are You Lord,1,0.4920000000000001,0.6559999999999999,9,-7.3610000000000015,1,0.0365,0.0832,0.0,0.20199999999999999,0.358,147.94799999999995,232379,3,2016,major
12062,BTS,Dope,1,0.579,0.8959999999999999,10,-2.781,0,0.22399999999999998,0.0272,1.02e-06,0.35200000000000004,0.6779999999999999,153.991,240021,4,2016,minor
12063,STRFKR,Open Your Eyes,1,0.67,0.7559999999999999,0,-4.2989999999999995,0,0.0322,0.00549,0.599,0.152,0.402,129.988,232947,4,2016,minor
12064,grandson,Bury Me Face Down,1,0.39,0.629,1,-4.876,0,0.0469,0.0187,4.120000000000001e-05,0.0658,0.162,141.983,231667,4,2016,minor
12065,Tech N9ne,Erbody But Me,1,0.823,0.705,10,-4.73,0,0.282,0.0274,0.0,0.0919,0.836,186.12,197053,4,2016,minor
12066,Galantis,No Money,1,0.6709999999999999,0.9159999999999999,6,-4.013999999999999,0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,189127,4,2016,minor
12067,Whethan,Savage (feat. Flux Pavilion & MAX),1,0.679,0.662,7,-5.8610000000000015,1,0.0773,0.151,0.0,0.376,0.365,90.054,205333,4,2016,major
12068,Auli'i Cravalho,How Far I'll Go - Reprise,1,0.4270000000000001,0.449,4,-8.37,1,0.0337,0.8270000000000001,0.0,0.134,0.231,83.197,87347,4,2016,major
12069,Lil Uzi Vert,Baby Are You Home,1,0.653,0.546,5,-8.818,0,0.282,0.10099999999999999,0.0,0.134,0.462,149.975,230296,4,2016,minor
12070,Bruno Mars,Perm,1,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.840000000000001e-05,0.198,0.863,124.021,210053,4,2016,major
12071,blackbear,idfc - Tarro Remix,1,0.58,0.6940000000000001,1,-5.45,0,0.221,0.48100000000000004,1.18e-06,0.109,0.389,139.751,248633,4,2016,minor
12072,Toni Romiti,Imma Dog Too,1,0.7829999999999999,0.381,0,-11.523,1,0.0816,0.5329999999999999,0.0,0.102,0.5710000000000001,143.924,206973,4,2016,major
12073,Yellow Days,A Little While,1,0.5770000000000001,0.604,3,-7.84,0,0.0332,0.182,0.0021100000000000003,0.205,0.35100000000000003,99.99700000000001,318147,4,2016,minor
12074,American Authors,I'm Born To Run,1,0.62,0.93,8,-5.615,1,0.0486,0.0662,0.0,0.0788,0.675,126.041,206920,4,2016,major
12075,Yo Gotti,Down In the DM,1,0.7759999999999999,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.92700000000005,182733,4,2016,minor
12076,Tash Sultana,Jungle,1,0.59,0.6970000000000001,1,-5.8770000000000024,0,0.0291,0.26899999999999996,9.86e-05,0.0881,0.4970000000000001,146.059,315599,4,2016,minor
12077,Coldplay,Hymn for the Weekend - Seeb Remix,1,0.565,0.8490000000000001,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.4270000000000001,102.03399999999999,212647,4,2016,minor
12078,Kevin Gates,One Thing,0,0.733,0.602,1,-7.144,0,0.28,0.00892,0.0,0.0691,0.308,140.006,199307,3,2016,minor
12079,6LACK,One Way (feat. T-Pain) - Bonus,1,0.425,0.406,4,-8.911,0,0.17600000000000002,0.73,3.59e-06,0.107,0.124,184.06099999999998,286957,4,2016,minor
12080,The Chainsmokers,All We Know,1,0.662,0.586,0,-8.821,1,0.0307,0.09699999999999999,0.0027199999999999998,0.115,0.29600000000000004,90.0,194080,4,2016,major
12081,Arcangel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),1,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,264000,4,2016,minor
12082,Jalen Santoy,Foreplay,1,0.73,0.42200000000000004,5,-6.211,0,0.0678,0.12300000000000001,0.00292,0.105,0.505,118.427,173785,4,2016,minor
12083,Reik,Ya Me Enteré,1,0.619,0.452,9,-5.449,1,0.027999999999999997,0.502,0.0,0.122,0.174,131.981,204173,4,2016,major
12084,Luke Combs,Let the Moonshine,1,0.491,0.8340000000000001,6,-5.101,1,0.0341,0.0735,6.42e-06,0.0953,0.561,161.78799999999995,209267,4,2016,major
12085,Aaron Lewis,Northern Redneck,1,0.616,0.7559999999999999,6,-5.52,1,0.0273,0.0188,0.0,0.358,0.609,78.944,219213,4,2016,major
12086,$uicideBoy$,Do You Believe In God?,1,0.794,0.534,0,-5.6979999999999995,1,0.0509,0.0388,1e-05,0.555,0.0487,120.069,118073,4,2016,major
12087,M City JR,Addicted to My Ex,1,0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.27699999999999997,0.0491,140.009,223074,4,2016,major
12088,Rain Sounds Factory STHLM,Rain Sound : Dark Sky,1,0.165,0.598,0,-22.27,0,0.0708,0.146,0.9740000000000001,0.33,0.0243,88.00399999999998,202000,4,2016,minor
12089,Tenth Avenue North,Control (Somehow You Want Me),1,0.509,0.75,11,-5.8839999999999995,1,0.0397,0.0020800000000000003,0.0,0.182,0.131,120.001,248733,4,2016,major
12090,Martin Jensen,Solo Dance,0,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.40299999999999997,114.955,174933,4,2016,major
12091,Los Plebes del Rancho de Ariel Camacho,No Lo Hice Bien,1,0.607,0.51,9,-5.146,1,0.0298,0.653,2.87e-06,0.0698,0.7809999999999999,155.226,183547,3,2016,major
12092,NF,Warm Up,1,0.588,0.474,1,-7.206,1,0.141,0.14400000000000002,0.0,0.11199999999999999,0.10800000000000001,127.986,180506,3,2016,major
12093,Louis The Child,Weekend,1,0.684,0.774,7,-5.9510000000000005,1,0.188,0.26,0.0,0.10800000000000001,0.44799999999999995,84.991,175059,4,2016,major
12094,Black Coast,Trndsttr - Lucian Remix,1,0.794,0.47600000000000003,2,-4.337,0,0.0558,0.354,0.00307,0.332,0.47100000000000003,129.827,179658,4,2016,minor
12095,BLACKPINK,PLAYING WITH FIRE,1,0.7070000000000001,0.758,4,-4.511,0,0.0917,0.0399,0.0,0.141,0.674,97.037,197355,4,2016,minor
12096,Peter Sandberg,Remove The Complexities,1,0.235,0.11599999999999999,4,-21.701,1,0.0328,0.988,0.951,0.122,0.109,167.94099999999997,135668,5,2016,major
12097,Rihanna,"Yeah, I Said It",1,0.509,0.38,7,-7.479,1,0.158,0.547,1.21e-06,0.36,0.249,127.88,133080,4,2016,major
12098,The Growlers,Night Ride,1,0.608,0.752,9,-4.954,0,0.0315,0.0163,0.0,0.11800000000000001,0.569,110.10700000000001,251424,4,2016,minor
12099,David Nail,Night's On Fire,1,0.54,0.7759999999999999,4,-4.155,1,0.043,0.243,0.0,0.37799999999999995,0.784,164.046,189733,4,2016,major
12100,Anna Kendrick,Move Your Feet / D.A.N.C.E. / It's A Sunshine Day,1,0.706,0.82,7,-4.468999999999999,1,0.0562,0.00613,0.00186,0.0488,0.595,118.95100000000001,156493,4,2016,major
12101,Bruno Mars,Finesse,1,0.741,0.7979999999999999,5,-5.3420000000000005,0,0.0718,0.007809999999999998,0.0,0.0232,0.9390000000000001,104.95299999999999,191000,4,2016,minor
12102,Drake,Pop Style,1,0.713,0.462,7,-10.027000000000001,1,0.12300000000000001,0.192,2.16e-06,0.105,0.0595,133.054,212947,4,2016,major
12103,Ricky Martin,Vente Pa' Ca,1,0.6629999999999999,0.92,11,-4.07,0,0.226,0.0043100000000000005,1.6899999999999994e-05,0.10099999999999999,0.5329999999999999,99.935,259196,4,2016,minor
12104,Travis Scott,lose,1,0.8320000000000001,0.557,7,-3.947,0,0.053,0.307,0.0,0.17600000000000002,0.27899999999999997,125.999,200453,4,2016,minor
12105,NEEDTOBREATHE,TESTIFY,1,0.495,0.71,0,-3.9410000000000003,1,0.0288,0.47100000000000003,0.0,0.0703,0.319,90.024,243800,4,2016,major
12106,Kid Cudi,Rose Golden,1,0.594,0.762,9,-7.9510000000000005,0,0.0899,0.426,0.0,0.085,0.588,139.93200000000002,277813,4,2016,minor
12107,Vicetone,Nevada,1,0.605,0.7829999999999999,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,208562,4,2016,major
12108,TSUKI,Who? (feat. Shiloh Dynasty),1,0.8390000000000001,0.7490000000000001,7,-7.1670000000000025,1,0.149,0.45299999999999996,0.0137,0.22399999999999998,0.292,110.01100000000001,157071,4,2016,major
12109,Lil Uzi Vert,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),1,0.81,0.57,1,-5.604,1,0.318,0.2,0.0,0.111,0.337,136.944,261982,4,2016,major
12110,Post Malone,Cold,1,0.67,0.5720000000000001,4,-7.312,0,0.0415,0.647,4.72e-06,0.10400000000000001,0.259,132.98,268933,4,2016,minor
12111,MØ,Final Song,1,0.695,0.672,1,-6.109,0,0.0345,0.013999999999999999,8.44e-05,0.0756,0.245,104.988,235827,4,2016,minor
12112,Kevin Gates,Not the Only One,0,0.7040000000000001,0.675,0,-7.0520000000000005,0,0.358,0.115,0.0,0.249,0.46399999999999997,132.039,281120,4,2016,minor
12113,Chance the Rapper,Summer Friends (feat. Jeremih & Francis & The Lights),1,0.693,0.426,8,-12.475999999999999,1,0.302,0.675,1.0300000000000001e-05,0.115,0.47700000000000004,144.796,290316,4,2016,major
12114,LUCHS,Chasing Cloud Nine,1,0.16,0.0402,5,-29.325,1,0.0368,0.98,0.983,0.371,0.0715,91.435,162000,4,2016,major
12115,Wrabel,11 Blocks,1,0.5529999999999999,0.711,0,-4.275,1,0.0378,0.0216,0.0,0.142,0.293,99.515,222213,4,2016,major
12116,BLACKPINK,WHISTLE,1,0.8220000000000001,0.7120000000000001,11,-4.877,1,0.15,0.0068200000000000005,0.0,0.0955,0.647,102.874,211696,4,2016,major
12117,Rae Sremmurd,Look Alive,1,0.7859999999999999,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.22899999999999998,120.024,228000,4,2016,major
12118,Future,Wicked,1,0.718,0.679,11,-5.899,0,0.0706,0.0019100000000000002,0.0104,0.385,0.205,157.97,173347,4,2016,minor
12119,eli filosov [ p h i l o ],oneofone_rwrk,1,0.653,0.406,0,-13.173,1,0.496,0.8370000000000001,0.599,0.195,0.253,84.03399999999998,91455,4,2016,major
12120,Seven Lions,Rush Over Me,1,0.441,0.753,0,-4.074,1,0.044000000000000004,0.0701,0.0,0.027000000000000003,0.254,135.015,259556,4,2016,major
12121,Justin Moore,Kinda Don't Care,1,0.584,0.752,1,-5.6739999999999995,1,0.0309,0.0974,3.05e-05,0.0544,0.735,150.046,261800,4,2016,major
12122,50 Cent,I'm The Man,1,0.79,0.45,8,-7.5710000000000015,0,0.195,0.335,0.0,0.125,0.273,98.064,235703,4,2016,minor
12123,Cellophane Roses,Friendship Before Love,1,0.522,0.00251,9,-23.464000000000002,1,0.11199999999999999,0.9940000000000001,0.96,0.0891,0.732,72.002,109545,4,2016,major
12124,Drake,Still Here,0,0.833,0.431,0,-9.604,1,0.19399999999999998,0.0267,0.0,0.633,0.22399999999999998,133.938,189853,3,2016,major
12125,Frank Ocean,Futura Free,1,0.266,0.6779999999999999,1,-12.364,1,0.508,0.769,9.37e-05,0.503,0.201,83.434,564166,4,2016,major
12126,Casting Crowns,Oh My Soul,1,0.331,0.4270000000000001,3,-7.431,1,0.0302,0.498,0.0,0.10800000000000001,0.141,157.938,255173,3,2016,major
12127,DJ ESCO,Too Much Sauce,1,0.96,0.547,6,-6.992000000000001,0,0.0786,0.0496,0.0,0.21600000000000005,0.18600000000000005,121.01,223093,4,2016,minor
12128,Chris Lane,For Her,1,0.491,0.904,6,-4.324,1,0.0344,0.0985,0.0,0.183,0.588,150.007,211227,4,2016,major
12129,Limes,Jovial,1,0.764,0.185,7,-14.408,0,0.0489,0.9179999999999999,0.9259999999999999,0.11800000000000001,0.37799999999999995,69.972,142728,4,2016,minor
12130,The Avett Brothers,Ain't No Man,1,0.7879999999999999,0.6890000000000001,11,-5.617000000000001,1,0.319,0.327,0.0,0.114,0.7659999999999999,90.527,212347,4,2016,major
12131,Anna Clendening,To My Parents,1,0.657,0.674,1,-5.093999999999999,1,0.102,0.34299999999999997,0.00243,0.10400000000000001,0.298,85.955,242573,4,2016,major
12132,Blake Shelton,Came Here to Forget,1,0.613,0.667,1,-6.874,0,0.028999999999999998,0.35600000000000004,1.29e-05,0.111,0.48100000000000004,130.023,220413,4,2016,minor
12133,Olivia O'Brien,Trust Issues,1,0.5539999999999999,0.36200000000000004,7,-10.329,1,0.0555,0.0957,0.0,0.171,0.147,92.921,189867,4,2016,major
12134,Banes World,Drowsy,1,0.599,0.18600000000000005,8,-16.230999999999998,0,0.0315,0.956,0.00665,0.11900000000000001,0.415,127.09299999999999,164027,3,2016,minor
12135,Ariana Grande,Greedy,1,0.62,0.705,1,-5.335,1,0.0989,0.0323,0.0,0.092,0.8440000000000001,109.97399999999999,214907,4,2016,major
12136,Kanye West,Saint Pablo,1,0.461,0.772,2,-3.98,0,0.375,0.282,0.0,0.17800000000000002,0.414,167.018,372113,4,2016,minor
12137,Max Frost,Adderall,1,0.6809999999999999,0.8909999999999999,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,218025,4,2016,major
12138,J. Cole,She's Mine Pt. 1,1,0.439,0.204,2,-15.165,1,0.0587,0.7659999999999999,0.0913,0.284,0.0408,139.65200000000002,209080,4,2016,major
12139,Sia,Unstoppable,1,0.46799999999999997,0.779,9,-4.8389999999999995,1,0.0779,0.11199999999999999,0.000373,0.10099999999999999,0.26,173.799,217747,4,2016,major
12140,A Boogie Wit da Hoodie,D.T.B. (Interlude),1,0.588,0.851,10,-6.311,0,0.515,0.7070000000000001,0.0,0.0968,0.452,84.47200000000002,287556,4,2016,minor
12141,Hippie Sabotage,Options,1,0.41100000000000003,0.523,11,-11.786,1,0.24100000000000002,0.782,9.08e-06,0.293,0.205,144.738,220727,4,2016,major
12142,Jennifer Lopez,Ain't Your Mama,1,0.757,0.6779999999999999,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,218235,4,2016,minor
12143,21 Savage,Red Opps,1,0.703,0.7090000000000001,9,-6.452000000000001,1,0.402,0.00908,0.0,0.127,0.569,140.998,163340,4,2016,major
12144,Shakira,"Try Everything - From ""Zootropolis""",1,0.7040000000000001,0.598,1,-4.922,1,0.0309,0.0283,0.0,0.106,0.47200000000000003,115.48299999999999,196707,4,2016,major
12145,Glass Animals,Poplar St,1,0.575,0.446,4,-7.8020000000000005,0,0.0296,0.247,0.0056700000000000006,0.13699999999999998,0.259,68.985,262540,4,2016,minor
12146,Yellow Days,Gap in the Clouds,1,0.5760000000000001,0.535,9,-8.392000000000001,1,0.040999999999999995,0.588,0.0106,0.31,0.196,139.939,280074,4,2016,major
12147,Killstation,Homecoming,1,0.40299999999999997,0.696,10,-5.956,0,0.23600000000000002,0.00114,0.265,0.0722,0.0696,89.999,272562,4,2016,minor
12148,Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),1,0.6890000000000001,0.7909999999999999,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,210573,4,2016,minor
12149,Young M.A,OOOUUU,1,0.64,0.8190000000000001,7,-4.1080000000000005,1,0.455,0.5329999999999999,0.0,0.156,0.623,166.012,234526,4,2016,major
12150,Flosstradamus,Came Up,1,0.613,0.879,6,-4.649,1,0.0729,0.00908,1.66e-06,0.10800000000000001,0.4970000000000001,76.96600000000002,214929,4,2016,major
12151,Anuel AA,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",1,0.639,0.8690000000000001,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,307910,4,2016,major
12152,Iron & Wine,Time After Time,1,0.628,0.248,1,-13.304,1,0.032,0.8140000000000001,0.0602,0.111,0.6459999999999999,125.29799999999999,170217,4,2016,major
12153,Cody Jinks,I'm Not the Devil,0,0.593,0.504,1,-6.455,1,0.0261,0.107,0.0006580000000000001,0.11900000000000001,0.23600000000000002,118.022,215621,3,2016,major
12154,KAYTRANADA,GLOWED UP,1,0.6809999999999999,0.621,1,-10.024,1,0.34,0.036000000000000004,0.00555,0.138,0.428,135.53799999999998,298027,4,2016,major
12155,Taylor Ray Holbrook,Tie Me Down,0,0.517,0.446,5,-5.343999999999999,1,0.0324,0.748,0.0,0.0914,0.532,71.633,200417,4,2016,major
12156,BTS,Run,1,0.5770000000000001,0.875,6,-2.944,0,0.0445,0.00165,0.0,0.0892,0.522,132.94299999999998,236334,4,2016,minor
12157,Fat Joe,All The Way Up,1,0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.8240000000000001,0.39299999999999996,117.139,191942,5,2016,minor
12158,Ghostemane,Venom,1,0.909,0.573,5,-6.856,1,0.18100000000000002,0.0332,0.0163,0.657,0.392,144.946,134271,4,2016,major
12159,Meek Mill,Blue Notes,1,0.515,0.431,4,-8.251,1,0.257,0.665,0.0,0.147,0.184,141.392,227809,4,2016,major
12160,Dirty Heads,Oxygen,0,0.68,0.878,8,-3.923,0,0.0554,0.0744,0.0,0.13699999999999998,0.769,169.987,225395,4,2016,minor
12161,The Struts,Could Have Been Me,1,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,187653,4,2016,major
12162,Cash Cash,Take Me Home (feat. Bebe Rexha),0,0.5710000000000001,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.18600000000000005,0.47700000000000004,127.95100000000001,206320,4,2016,major
12163,DNCE,Truthfully,1,0.723,0.643,8,-6.8610000000000015,1,0.0352,0.32,0.0,0.332,0.5479999999999999,102.015,182653,4,2016,major
12164,Ghost,Square Hammer,1,0.53,0.903,2,-4.396,0,0.0483,3.3100000000000005e-05,0.182,0.259,0.747,129.983,239293,4,2016,minor
12165,blink-182,Bored To Death,1,0.502,0.966,0,-3.8760000000000003,1,0.0946,0.00575,1.56e-06,0.11699999999999999,0.638,159.94799999999995,235613,4,2016,major
12166,Travis Scott,outside,1,0.758,0.616,2,-3.471,1,0.311,0.503,0.0,0.10300000000000001,0.494,165.90599999999995,176488,4,2016,major
12167,Ari Lennox,Night Drive,1,0.816,0.433,6,-6.372000000000001,1,0.177,0.0717,1.42e-05,0.12,0.713,129.852,150133,4,2016,major
12168,Birdtalker,Heavy,1,0.614,0.5489999999999999,5,-6.9860000000000015,1,0.0516,0.28600000000000003,2.64e-06,0.142,0.258,77.926,264151,4,2016,major
12169,dvsn,With Me,1,0.7709999999999999,0.466,0,-8.651,1,0.0308,0.0314,0.0007610000000000001,0.31,0.245,110.01100000000001,419500,4,2016,major
12170,Rihanna,Higher,1,0.292,0.5670000000000001,3,-4.191,1,0.0416,0.11199999999999999,1.01e-06,0.11900000000000001,0.392,153.19899999999996,120627,3,2016,major
12171,Night Lovell,Still Cold / Pathway Private,1,0.762,0.41,8,-11.979000000000001,1,0.0551,0.278,3.43e-05,0.157,0.0813,100.04700000000001,271404,4,2016,major
12172,Saint Motel,For Elise,1,0.4920000000000001,0.504,10,-6.322,1,0.0473,0.23800000000000002,0.0,0.153,0.262,152.855,203333,4,2016,major
12173,Virlan Garcia,Y Cambió Mi Suerte,1,0.586,0.401,9,-5.48,1,0.0469,0.7759999999999999,0.0,0.12300000000000001,0.74,143.842,185637,4,2016,major
12174,NxWorries,Suede,1,0.669,0.735,10,-7.2639999999999985,1,0.32899999999999996,0.45899999999999996,0.0,0.10300000000000001,0.723,117.28399999999999,174867,4,2016,major
12175,Enrique Iglesias,DUELE EL CORAZON,1,0.7240000000000001,0.904,8,-3.3539999999999996,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,4,2016,minor
12176,Jez Dior,Lucky Enough,0,0.68,0.6679999999999999,9,-4.217,1,0.0379,0.0123,0.0,0.105,0.212,113.113,197665,4,2016,major
12177,RY X,Berlin,1,0.39299999999999996,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938,174172,4,2016,major
12178,PARTYNEXTDOOR,Not Nice,1,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,2016,major
12179,La La Land Cast,Another Day Of Sun,1,0.588,0.742,8,-6.7570000000000014,1,0.0528,0.0162,3.98e-06,0.653,0.8240000000000001,125.819,228173,4,2016,major
12180,I Prevail,Lifelines,1,0.503,0.94,1,-4.66,0,0.0475,0.00045,0.000536,0.217,0.532,160.03,201480,4,2016,minor
12181,Angel Olsen,Shut Up Kiss Me,1,0.373,0.63,7,-5.131,1,0.0461,0.0552,0.0,0.107,0.35200000000000004,115.94200000000001,202200,4,2016,major
12182,Mariano Barba,Aliado Del Tiempo,1,0.589,0.479,2,-8.147,1,0.0278,0.485,0.0,0.077,0.7340000000000001,136.569,272920,3,2016,major
12183,Binaural Beats Sleep,Binaural Beats (Deep Sleep),1,0.486,0.000953,3,-40.637,1,0.047,0.992,0.6659999999999999,0.111,0.32899999999999996,64.26,121626,4,2016,major
12184,I Prevail,Alone,1,0.539,0.746,6,-5.242000000000001,0,0.036000000000000004,0.00324,5.08e-06,0.085,0.287,118.994,221000,4,2016,minor
12185,Crecer German,Quién Te Entiende,1,0.785,0.381,6,-5.9910000000000005,0,0.0348,0.6859999999999999,0.0,0.107,0.872,121.885,202573,4,2016,minor
12186,Morgan Wallen,Chain Smokin',0,0.384,0.8340000000000001,1,-3.84,0,0.0353,0.152,0.0,0.125,0.266,203.888,222133,4,2016,minor
12187,lil aaron,DRUGS,1,0.475,0.7759999999999999,0,-4.745,1,0.039,0.000715,0.0,0.597,0.561,165.088,116413,4,2016,major
12188,A Boogie Wit da Hoodie,Friend Zone,1,0.532,0.608,10,-8.227,0,0.358,0.434,0.0,0.379,0.502,82.86200000000002,235776,4,2016,minor
